species,0-99,100-199,200-299,300-399,400-499,500-599,600-699,700-799,800-899,900-999,1000-1099,1100-1199,1200-1299,1300-1399,1400-1499,1500-1599,1600-1699,1700-1799,1800-1899,1900-1999,2000-2099,2100-2199,2200-2299,2300-2399,2400-2499,2500-2599,2600-2699,2700-2799,2800-2899,2900-2999,3000-3099,3100-3199,3200-3299,3300-3399,3400-3499,3500-3599,3600-3699,3700-3799,3800-3899,3900-3999,4000-4099
Inga multijuga,0.0,0.0,0.022277227722772276,0.01818181818181818,0.024390243902439022,0.0,0.07142857142857142,0.03333333333333333,0.052631578947368425,0.0,0.0,0.0,0.026315789473684213,0.09375,0.0,0.0,0.0,0.02380952380952381,0.05555555555555556,0.06896551724137931,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga multinervis,0.0,0.0,0.0049504950495049506,0.0,0.0,0.03225806451612904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga nobilis,0.0,0.10619469026548672,0.08168316831683169,0.4363636363636364,0.09756097560975609,0.2903225806451613,0.14285714285714285,0.03333333333333333,0.10526315789473685,0.0975609756097561,0.0,0.038461538461538464,0.07894736842105263,0.03125,0.0,0.07142857142857142,0.03125,0.02380952380952381,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.003623188405797101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga oerstediana,0.0,0.008849557522123895,0.019801980198019802,0.12727272727272726,0.07317073170731707,0.0,0.03571428571428571,0.03333333333333333,0.0,0.0,0.0017889087656529517,0.3461538461538462,0.2105263157894737,0.21875000000000003,0.14705882352941177,0.19047619047619047,0.18750000000000003,0.11904761904761904,0.22222222222222224,0.3103448275862069,0.1,0.058823529411764705,0.045454545454545456,0.0,0.0,0.0,0.0004476275738585497,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga pezizifera,0.0,0.02654867256637168,0.009900990099009901,0.05454545454545455,0.024390243902439022,0.12903225806451615,0.0,0.0,0.052631578947368425,0.04878048780487805,0.0017889087656529517,0.07692307692307693,0.052631578947368425,0.0,0.05882352941176471,0.023809523809523808,0.0,0.0,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga pruriens,0.0,0.0,0.012376237623762377,0.0,0.0,0.03225806451612904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga punctata,0.0,0.03539823008849558,0.09158415841584158,0.2181818181818182,0.024390243902439022,0.0,0.07142857142857142,0.09999999999999999,0.15789473684210525,0.0,0.0035778175313059034,0.07692307692307693,0.18421052631578946,0.09375,0.05882352941176471,0.047619047619047616,0.18750000000000003,0.11904761904761904,0.08333333333333334,0.06896551724137931,0.03333333333333333,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga ruiziana,0.0,0.0,0.0049504950495049506,0.01818181818181818,0.0,0.06451612903225808,0.03571428571428571,0.06666666666666667,0.052631578947368425,0.024390243902439025,0.0,0.0,0.0,0.09375,0.0,0.0,0.0625,0.02380952380952381,0.08333333333333334,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga sapindoides,0.0,0.008849557522123895,0.039603960396039604,0.0,0.14634146341463414,0.32258064516129037,0.0,0.06666666666666667,0.052631578947368425,0.0,0.0,0.038461538461538464,0.052631578947368425,0.03125,0.029411764705882356,0.0,0.15625,0.07142857142857144,0.08333333333333334,0.06896551724137931,0.0,0.0,0.0,0.03571428571428571,0.0,0.003623188405797101,0.0017905102954341987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga sertulifera,0.0,0.01769911504424779,0.009900990099009901,0.03636363636363636,0.024390243902439022,0.06451612903225808,0.0,0.0,0.0,0.024390243902439025,0.0035778175313059034,0.0,0.026315789473684213,0.0625,0.0,0.047619047619047616,0.0,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
