species,region,range
Pouteria oblanceolata,c.0.-5,1200
Pouteria oblanceolata,e.-10.-15,600
Protium amazonicum,b.5.0,900
Protium amazonicum,c.0.-5,900
Protium amazonicum,d.-5.-10,400
Protium amazonicum,e.-10.-15,800
Protium glabrescens,b.5.0,500
Protium glabrescens,c.0.-5,300
Protium glabrescens,e.-10.-15,2000
Protium glabrescens,f.-15.-20,400
Protium hebetatum,d.-5.-10,2300
Prumnopitys harmsiana,d.-5.-10,300
Prumnopitys harmsiana,e.-10.-15,1900
Prumnopitys harmsiana,f.-15.-20,600
Prunus huantensis,b.5.0,600
Prunus huantensis,c.0.-5,2300
Prunus huantensis,e.-10.-15,2100
Pseudolmedia macrophylla,b.5.0,500
Pseudolmedia macrophylla,c.0.-5,1500
Pseudolmedia macrophylla,d.-5.-10,1100
Pseudolmedia macrophylla,e.-10.-15,1500
Pseudolmedia macrophylla,f.-15.-20,1000
Psychotria montivaga,b.5.0,800
Psychotria montivaga,c.0.-5,1200
Psychotria montivaga,d.-5.-10,2100
Psychotria montivaga,e.-10.-15,100
Pterogyne nitens,f.-15.-20,1200
Purdiaea nutans,b.5.0,400
Purdiaea nutans,c.0.-5,1700
Purdiaea nutans,d.-5.-10,1800
Quiina amazonica,b.5.0,800
Quiina amazonica,c.0.-5,900
Quiina amazonica,d.-5.-10,1000
Quiina amazonica,e.-10.-15,1400
Quiina cruegeriana,b.5.0,600
Quiina cruegeriana,d.-5.-10,400
Quiina cruegeriana,e.-10.-15,400
Quiina cruegeriana,f.-15.-20,700
Rauvolfia sprucei,d.-5.-10,700
Rauvolfia sprucei,e.-10.-15,1800
Ravenia biramosa,b.5.0,100
Ravenia biramosa,d.-5.-10,1000
Retiniphyllum concolor,b.5.0,400
Retiniphyllum concolor,c.0.-5,700
Retiniphyllum concolor,d.-5.-10,1000
Rhodostemonodaphne grandis,c.0.-5,400
Ruagea tomentosa,b.5.0,800
Ruagea tomentosa,c.0.-5,1800
Ruagea tomentosa,e.-10.-15,300
Ruagea tomentosa,f.-15.-20,800
Rudgea verticillata,b.5.0,1300
Rudgea verticillata,c.0.-5,1200
Rudgea verticillata,d.-5.-10,1600
Rudgea verticillata,e.-10.-15,2200
Sambucus peruviana,c.0.-5,900
Sambucus peruviana,d.-5.-10,2900
Sambucus peruviana,e.-10.-15,2900
Sambucus peruviana,f.-15.-20,2400
Saracha punctata,c.0.-5,1000
Saracha punctata,d.-5.-10,1200
Saracha punctata,e.-10.-15,2500
Saracha punctata,f.-15.-20,2500
Saurauia pseudostrigillosa,b.5.0,1200
Saurauia pseudostrigillosa,c.0.-5,1800
Schizocalyx obovatus ,d.-5.-10,600
Schizocalyx obovatus ,e.-10.-15,1300
Schizocalyx obovatus ,f.-15.-20,1400
Sessea vestita,b.5.0,900
Sessea vestita,c.0.-5,600
Simaba guianensis,c.0.-5,1100
Simaba guianensis,e.-10.-15,1000
Siparuna bifida,d.-5.-10,700
Siparuna bifida,e.-10.-15,900
Siparuna bifida,f.-15.-20,1000
Siparuna eggersii,c.0.-5,2000
Siparuna eggersii,d.-5.-10,700
Sloanea multiflora,b.5.0,400
Sloanea parvifructa,b.5.0,400
Solanum cucullatum,b.5.0,600
Solanum cucullatum,c.0.-5,2200
Solanum cucullatum,d.-5.-10,600
Solanum sessile,b.5.0,1700
Solanum sessile,c.0.-5,1600
Solanum sessile,d.-5.-10,2400
Solanum sessile,e.-10.-15,2800
Solanum sessile,f.-15.-20,1800
Brunellia stenoptera,c.0.-5,400
Brunellia stenoptera,e.-10.-15,1200
Sterculia frondosa,c.0.-5,600
Sterculia frondosa,d.-5.-10,400
Sterculia frondosa,e.-10.-15,1200
Sterculia tessmannii,b.5.0,100
Sterculia tessmannii,c.0.-5,700
Sterculia tessmannii,d.-5.-10,300
Sterculia tessmannii,e.-10.-15,800
Sterculia tessmannii,f.-15.-20,100
Symplocos fimbriata,b.5.0,200
Symplocos fimbriata,d.-5.-10,100
Symplocos fimbriata,e.-10.-15,1300
Symplocos fimbriata,f.-15.-20,800
Symplocos quitensis,b.5.0,500
Symplocos quitensis,c.0.-5,1300
Symplocos quitensis,d.-5.-10,600
Symplocos quitensis,e.-10.-15,1100
Symplocos quitensis,f.-15.-20,1500
Tachigali setifera,c.0.-5,1000
Tachigali setifera,d.-5.-10,100
Tachigali setifera,e.-10.-15,1500
Talisia macrophylla,b.5.0,1000
Talisia macrophylla,d.-5.-10,400
Tapirira obtusa,b.5.0,800
Tapirira obtusa,c.0.-5,2000
Tapirira obtusa,d.-5.-10,300
Tapirira obtusa,e.-10.-15,1600
Tapirira rubrinervis,b.5.0,300
Tapirira rubrinervis,d.-5.-10,100
Tapirira rubrinervis,e.-10.-15,1500
Tapura peruviana,b.5.0,800
Tapura peruviana,c.0.-5,1200
Tapura peruviana,d.-5.-10,200
Tapura peruviana,e.-10.-15,600
Theobroma subincanum,b.5.0,1300
Theobroma subincanum,c.0.-5,900
Theobroma subincanum,d.-5.-10,900
Theobroma subincanum,e.-10.-15,1100
Trattinnickia burserifolia,b.5.0,700
Trattinnickia burserifolia,c.0.-5,700
Vallea ecuadorensis,c.0.-5,800
Vallea ecuadorensis,e.-10.-15,500
Virola duckei,b.5.0,600
Virola duckei,c.0.-5,600
Virola duckei,d.-5.-10,400
Virola duckei,e.-10.-15,1800
Virola loretensis,c.0.-5,100
Virola loretensis,d.-5.-10,100
Virola pavonis,b.5.0,700
Virola pavonis,c.0.-5,1000
Virola pavonis,d.-5.-10,800
Virola pavonis,e.-10.-15,1200
Vismia gracilis,b.5.0,500
Vismia gracilis,c.0.-5,900
Vismia gracilis,d.-5.-10,1500
Vismia gracilis,e.-10.-15,1600
Vismia gracilis,f.-15.-20,2200
Vismia lateriflora,c.0.-5,1200
Vismia mandurr,b.5.0,900
Vismia mandurr,c.0.-5,1500
Vismia mandurr,d.-5.-10,400
Vismia pozuzoensis,b.5.0,1100
Vismia pozuzoensis,c.0.-5,600
Vismia pozuzoensis,d.-5.-10,2500
Vismia pozuzoensis,e.-10.-15,1800
Vismia pozuzoensis,f.-15.-20,2400
Vitex cymosa,c.0.-5,400
Vitex cymosa,e.-10.-15,1100
Vitex cymosa,f.-15.-20,400
Vochysia duquei,b.5.0,100
Vochysia duquei,c.0.-5,700
Vochysia duquei,d.-5.-10,600
Weinmannia latifolia,b.5.0,1200
Weinmannia latifolia,c.0.-5,1700
Weinmannia latifolia,d.-5.-10,500
Weinmannia latifolia,e.-10.-15,1100
Weinmannia lentiscifolia,b.5.0,100
Weinmannia lentiscifolia,c.0.-5,1500
Weinmannia lentiscifolia,e.-10.-15,900
Weinmannia lentiscifolia,f.-15.-20,500
Xylopia emarginata,b.5.0,400
Xylopia emarginata,e.-10.-15,400
Byrsonima poeppigiana,c.0.-5,500
Byrsonima poeppigiana,d.-5.-10,600
Byrsonima poeppigiana,e.-10.-15,1900
Cabralea canjerana,b.5.0,700
Cabralea canjerana,c.0.-5,2100
Cabralea canjerana,d.-5.-10,1000
Cabralea canjerana,e.-10.-15,2100
Cabralea canjerana,f.-15.-20,1500
Calycophyllum spruceanum,c.0.-5,300
Calycophyllum spruceanum,d.-5.-10,800
Calycophyllum spruceanum,e.-10.-15,1400
Calycophyllum spruceanum,f.-15.-20,200
Capirona decorticans,b.5.0,200
Capirona decorticans,c.0.-5,700
Capirona decorticans,d.-5.-10,400
Capirona decorticans,e.-10.-15,500
Casearia fasciculata,b.5.0,700
Casearia fasciculata,c.0.-5,1800
Casearia fasciculata,d.-5.-10,1300
Casearia fasciculata,e.-10.-15,1100
Casearia prunifolia,b.5.0,2400
Casearia prunifolia,c.0.-5,2000
Casearia prunifolia,d.-5.-10,2000
Casearia tachirensis,b.5.0,500
Casearia tachirensis,c.0.-5,600
Casearia tachirensis,d.-5.-10,1000
Casearia tachirensis,e.-10.-15,900
Cecropia andina,c.0.-5,400
Cecropia andina,d.-5.-10,400
Cecropia montana,c.0.-5,1200
Cecropia montana,d.-5.-10,900
Cecropia montana,e.-10.-15,500
Cecropia sciadophylla,b.5.0,1200
Cecropia sciadophylla,c.0.-5,1200
Cecropia sciadophylla,d.-5.-10,200
Cecropia sciadophylla,e.-10.-15,700
Cecropia sciadophylla,f.-15.-20,1500
Cedrelinga cateniformis,b.5.0,500
Cedrelinga cateniformis,c.0.-5,900
Cedrelinga cateniformis,d.-5.-10,300
Cedrelinga cateniformis,e.-10.-15,800
Celtis schippii,b.5.0,200
Celtis schippii,c.0.-5,700
Celtis schippii,d.-5.-10,2300
Celtis schippii,e.-10.-15,1200
Celtis schippii,f.-15.-20,300
Ceroxylon parvifrons,b.5.0,100
Ceroxylon parvifrons,c.0.-5,1800
Ceroxylon parvifrons,e.-10.-15,1300
Ceroxylon parvifrons,f.-15.-20,1400
Cestrum peruvianum,b.5.0,1300
Cestrum peruvianum,c.0.-5,2600
Cestrum peruvianum,d.-5.-10,1600
Cestrum peruvianum,e.-10.-15,700
Chrysophyllum manaosense,b.5.0,600
Chrysophyllum manaosense,c.0.-5,2000
Chrysophyllum manaosense,d.-5.-10,300
Acalypha stenoloba,c.0.-5,1800
Acalypha stenoloba,d.-5.-10,1500
Acalypha stenoloba,e.-10.-15,1600
Acalypha stenoloba,f.-15.-20,2400
Acalypha stricta,c.0.-5,900
Acalypha stricta,d.-5.-10,1700
Acalypha stricta,e.-10.-15,1800
Acalypha stricta,f.-15.-20,2200
Agonandra excelsa,c.0.-5,1100
Agonandra excelsa,d.-5.-10,1400
Agonandra excelsa,e.-10.-15,400
Agonandra excelsa,f.-15.-20,1400
Agonandra peruviana,c.0.-5,600
Agonandra peruviana,e.-10.-15,1300
Agonandra silvatica,c.0.-5,500
Agonandra silvatica,d.-5.-10,400
Agonandra silvatica,e.-10.-15,1800
Allophylus divaricatus,c.0.-5,600
Allophylus divaricatus,d.-5.-10,100
Allophylus divaricatus,e.-10.-15,1100
Allophylus divaricatus,f.-15.-20,900
Allophylus glabratus,e.-10.-15,500
Allophylus glabratus,f.-15.-20,900
Allophylus loretensis,c.0.-5,700
Allophylus loretensis,d.-5.-10,200
Allophylus loretensis,e.-10.-15,600
Clethra castaneifolia,c.0.-5,400
Clethra castaneifolia,d.-5.-10,2100
Clethra castaneifolia,e.-10.-15,1400
Clethra castaneifolia,f.-15.-20,200
Clethra cuneata,d.-5.-10,1600
Clethra cuneata,e.-10.-15,2100
Clethra cuneata,f.-15.-20,1700
Clethra ferruginea,d.-5.-10,800
Clethra ferruginea,e.-10.-15,1900
Clethra ferruginea,f.-15.-20,500
Clethra pedicellaris,c.0.-5,200
Clethra pedicellaris,d.-5.-10,1700
Clethra pedicellaris,e.-10.-15,2400
Clethra pedicellaris,f.-15.-20,500
Clethra scabra,e.-10.-15,2000
Clethra scabra,f.-15.-20,2400
Coccoloba peruviana,c.0.-5,600
Coccoloba peruviana,d.-5.-10,300
Coccoloba peruviana,e.-10.-15,1000
Coccoloba peruviana,f.-15.-20,600
Colicodendron scabridum,c.0.-5,500
Colicodendron scabridum,d.-5.-10,1400
Colicodendron scabridum,e.-10.-15,700
Cordia lomatoloba,e.-10.-15,2300
Cyathea carolihenrici,c.0.-5,700
Cyathea carolihenrici,e.-10.-15,600
Cyathea carolihenrici,f.-15.-20,300
Cyathea obnoxia,c.0.-5,100
Cyathea obnoxia,d.-5.-10,600
Cyathostegia mathewsii,c.0.-5,1200
Cyathostegia mathewsii,d.-5.-10,2100
Cyathostegia mathewsii,e.-10.-15,1600
Cybianthus peruvianus,c.0.-5,1300
Cybianthus peruvianus,d.-5.-10,900
Cybianthus peruvianus,e.-10.-15,2300
Cybianthus peruvianus,f.-15.-20,1400
Dictyoloma vandellianum,c.0.-5,400
Dictyoloma vandellianum,d.-5.-10,1400
Dictyoloma vandellianum,e.-10.-15,1800
Dictyoloma vandellianum,f.-15.-20,1300
Duguetia hadrantha,c.0.-5,600
Duguetia hadrantha,d.-5.-10,100
Duguetia hadrantha,e.-10.-15,700
Eriotheca ruizii,c.0.-5,1100
Faramea bangii,c.0.-5,1000
Faramea bangii,d.-5.-10,2200
Faramea bangii,e.-10.-15,2000
Faramea bangii,f.-15.-20,500
Ficus maroma,c.0.-5,400
Ficus maroma,d.-5.-10,800
Ficus maroma,e.-10.-15,1100
Ficus maroma,f.-15.-20,800
Anadenanthera colubrina,c.0.-5,1300
Anadenanthera colubrina,d.-5.-10,2000
Anadenanthera colubrina,e.-10.-15,2200
Anadenanthera colubrina,f.-15.-20,2100
Anadenanthera columbrina,c.0.-5,1300
Anadenanthera columbrina,d.-5.-10,2000
Anadenanthera columbrina,e.-10.-15,2200
Anadenanthera columbrina,f.-15.-20,2100
Andira multistipula,c.0.-5,400
Andira multistipula,d.-5.-10,500
Andira multistipula,e.-10.-15,900
Annona andicola,c.0.-5,1400
Annona andicola,d.-5.-10,1200
Annona andicola,e.-10.-15,1100
Guapira opposita,e.-10.-15,1800
Guapira opposita,f.-15.-20,800
Guatteria duodecima,c.0.-5,1100
Guatteria duodecima,e.-10.-15,1600
Guatteria duodecima,f.-15.-20,1100
Guatteria oblongifolia,c.0.-5,1000
Guatteria oblongifolia,d.-5.-10,1300
Guatteria oblongifolia,e.-10.-15,2400
Guatteria oblongifolia,f.-15.-20,1000
Hedyosmum anisodorum,c.0.-5,1900
Hedyosmum anisodorum,e.-10.-15,1700
Hedyosmum dombeyanum,d.-5.-10,1200
Hedyosmum dombeyanum,e.-10.-15,1300
Hedyosmum dombeyanum,f.-15.-20,900
Hirtella eriandra,c.0.-5,400
Hirtella eriandra,e.-10.-15,100
Humiriastrum mapiriense,c.0.-5,600
Humiriastrum mapiriense,d.-5.-10,100
Humiriastrum mapiriense,f.-15.-20,900
Ilex gabrielleana,c.0.-5,1100
Ilex gabrielleana,d.-5.-10,600
Ilex hippocrateoides,c.0.-5,800
Ilex hippocrateoides,d.-5.-10,1500
Ilex hippocrateoides,e.-10.-15,2700
Ilex hippocrateoides,f.-15.-20,600
Ilex hualgayoca,c.0.-5,900
Ilex hualgayoca,e.-10.-15,1000
Ilex teratopis,c.0.-5,1600
Ilex teratopis,d.-5.-10,2600
Ilex teratopis,e.-10.-15,1800
Ilex teratopis,f.-15.-20,500
Ilex villosula,d.-5.-10,1700
Ilex villosula,e.-10.-15,100
Inga fendleriana,c.0.-5,500
Inga fendleriana,e.-10.-15,1400
Inga fendleriana,f.-15.-20,1200
Inga pruriens,c.0.-5,700
Inga pruriens,e.-10.-15,200
Inga tomentosa,e.-10.-15,2200
Inga tomentosa,f.-15.-20,1300
Iryanthera lancifolia,c.0.-5,800
Iryanthera lancifolia,d.-5.-10,800
Ladenbergia riveroana,c.0.-5,900
Ladenbergia riveroana,d.-5.-10,1700
Ladenbergia riveroana,e.-10.-15,1700
Licaria pucheri,e.-10.-15,2300
Lissocarpa uyat,c.0.-5,400
Lissocarpa uyat,d.-5.-10,800
Lissocarpa uyat,e.-10.-15,500
Luehea paniculata,c.0.-5,100
Luehea paniculata,d.-5.-10,100
Luehea paniculata,e.-10.-15,2100
Luehea paniculata,f.-15.-20,2100
Machaerium millei,c.0.-5,1400
Machaerium millei,f.-15.-20,500
Machaerium mutisii,c.0.-5,500
Meliosma boliviensis,c.0.-5,1400
Meliosma boliviensis,e.-10.-15,2000
Meliosma boliviensis,f.-15.-20,300
Annona excellens,d.-5.-10,1000
Annona excellens,e.-10.-15,100
Asplundia schizotepala,c.0.-5,900
Asplundia schizotepala,d.-5.-10,200
Asplundia schizotepala,e.-10.-15,900
Mezilaurus campaucola,c.0.-5,800
Mezilaurus campaucola,e.-10.-15,200
Miconia juruensis,e.-10.-15,100
Miconia media,c.0.-5,900
Miconia media,d.-5.-10,1400
Miconia media,e.-10.-15,600
Miconia micropetala,c.0.-5,1000
Miconia micropetala,e.-10.-15,1700
Miconia micropetala,f.-15.-20,800
Miconia neriifolia,d.-5.-10,1200
Miconia neriifolia,e.-10.-15,1300
Miconia subandicola,c.0.-5,100
Miconia subandicola,d.-5.-10,1400
Miconia subandicola,e.-10.-15,2000
Miconia subandicola,f.-15.-20,1000
Myrcia mollis,c.0.-5,1600
Myrcia mollis,d.-5.-10,1300
Myrcia mollis,e.-10.-15,2300
Myrcia mollis,f.-15.-20,2100
Myriocarpa laevigata,d.-5.-10,1200
Myriocarpa laevigata,e.-10.-15,1900
Myroxylon peruiferum,e.-10.-15,600
Myroxylon peruiferum,f.-15.-20,1000
Naucleopsis concinna,d.-5.-10,100
Naucleopsis concinna,e.-10.-15,100
Nectandra discolor,d.-5.-10,1400
Nectandra olida,c.0.-5,400
Nectandra olida,d.-5.-10,1200
Nectandra olida,e.-10.-15,200
Nectandra pulverulenta,d.-5.-10,600
Nectandra pulverulenta,e.-10.-15,1500
Nectandra pulverulenta,f.-15.-20,900
Nordenstamia cajamarcensis,d.-5.-10,300
Nordenstamia cajamarcensis,e.-10.-15,300
Ocotea arnottiana,d.-5.-10,1000
Ocotea arnottiana,e.-10.-15,400
Ocotea olivacea,c.0.-5,1500
Ocotea olivacea,d.-5.-10,600
Ocotea olivacea,e.-10.-15,1100
Ocotea olivacea,f.-15.-20,500
Ocotea ovalifolia,e.-10.-15,1300
Ocotea pedanomischa,c.0.-5,700
Ocotea pedanomischa,d.-5.-10,500
Ocotea pedanomischa,e.-10.-15,1000
Oreocallis grandiflora,c.0.-5,2000
Oreocallis grandiflora,d.-5.-10,3100
Oreocallis grandiflora,e.-10.-15,1900
Oreopanax andreanus,c.0.-5,1500
Oreopanax andreanus,e.-10.-15,400
Panopsis pearcei,c.0.-5,400
Panopsis pearcei,e.-10.-15,1000
Panopsis pearcei,f.-15.-20,1600
Parinari parilis,e.-10.-15,200
Pentagonia williamsii,c.0.-5,300
Pentagonia williamsii,d.-5.-10,300
Perebea humilis,d.-5.-10,500
Perebea humilis,e.-10.-15,600
Axinaea confusa,e.-10.-15,1100
Bathysa australis,e.-10.-15,2800
Bathysa australis,f.-15.-20,1400
Blakea mexiae,c.0.-5,400
Blakea mexiae,d.-5.-10,300
Blakea mexiae,e.-10.-15,700
Blakea multiflora,c.0.-5,1200
Blakea multiflora,d.-5.-10,1400
Blakea multiflora,e.-10.-15,1700
Blakea multiflora,f.-15.-20,1600
Piper heterophyllum,c.0.-5,1100
Piper heterophyllum,d.-5.-10,1700
Piper heterophyllum,e.-10.-15,1100
Piper heterophyllum,f.-15.-20,2200
Piper perareolatum,c.0.-5,1900
Piper perareolatum,d.-5.-10,900
Piptocarpha lechleri,c.0.-5,1700
Piptocarpha lechleri,e.-10.-15,1700
Piptocarpha lechleri,f.-15.-20,500
Pittoniotis rotata,d.-5.-10,700
Pleurothyrium parviflorum,d.-5.-10,800
Pleurothyrium parviflorum,e.-10.-15,100
Pouteria condorensis,c.0.-5,100
Pouteria condorensis,e.-10.-15,300
Pouteria lucumifolia,c.0.-5,400
Pouteria trilocularis,c.0.-5,800
Pouteria trilocularis,d.-5.-10,600
Pouteria trilocularis,e.-10.-15,1400
Prunus pleiantha,e.-10.-15,1600
Prunus stipulata,d.-5.-10,1900
Prunus stipulata,e.-10.-15,1300
Prunus stipulata,f.-15.-20,700
Psychotria pichisensis,c.0.-5,2000
Psychotria pichisensis,d.-5.-10,1800
Psychotria pichisensis,e.-10.-15,2000
Psychotria pichisensis,f.-15.-20,1400
Quararibea wittii,c.0.-5,800
Quararibea wittii,d.-5.-10,400
Quararibea wittii,e.-10.-15,800
Remijia chelomaphylla,c.0.-5,900
Remijia chelomaphylla,d.-5.-10,500
Remijia chelomaphylla,e.-10.-15,800
Rhamnidium elaeocarpum,c.0.-5,100
Rhamnidium elaeocarpum,d.-5.-10,200
Rhamnidium elaeocarpum,e.-10.-15,1000
Rhamnidium elaeocarpum,f.-15.-20,1500
Roupala cordifolia,c.0.-5,700
Roupala cordifolia,d.-5.-10,400
Roupala cordifolia,e.-10.-15,1600
Rudgea ciliata,d.-5.-10,1100
Rudgea ciliata,e.-10.-15,2000
Rudgea ciliata,f.-15.-20,1900
Ruizodendron ovale,c.0.-5,600
Ruizodendron ovale,d.-5.-10,300
Ruizodendron ovale,e.-10.-15,800
Ruizodendron ovale,f.-15.-20,1200
Saurauia peruviana,c.0.-5,1700
Saurauia peruviana,d.-5.-10,1100
Saurauia peruviana,e.-10.-15,800
Saurauia peruviana,f.-15.-20,2200
Sessea dependens,e.-10.-15,2700
Sessea dependens,f.-15.-20,300
Siparuna cristata,c.0.-5,1200
Siparuna cristata,d.-5.-10,400
Siparuna cristata,e.-10.-15,700
Siparuna tomentosa,c.0.-5,900
Siparuna tomentosa,d.-5.-10,3200
Siparuna tomentosa,e.-10.-15,2400
Siparuna tomentosa,f.-15.-20,2400
Sloanea obtusifolia,e.-10.-15,700
Sloanea obtusifolia,f.-15.-20,1000
Socratea salazarii,c.0.-5,400
Socratea salazarii,d.-5.-10,800
Socratea salazarii,e.-10.-15,900
Solanum cutervanum,c.0.-5,1000
Solanum cutervanum,d.-5.-10,900
Solanum cutervanum,e.-10.-15,1000
Solanum maturecalvans,c.0.-5,1000
Solanum maturecalvans,d.-5.-10,2100
Solanum maturecalvans,e.-10.-15,2800
Solanum maturecalvans,f.-15.-20,2000
Solanum pendulum,c.0.-5,800
Solanum pendulum,d.-5.-10,2000
Solanum pendulum,e.-10.-15,2200
Solanum riparium,c.0.-5,100
Solanum riparium,d.-5.-10,2100
Solanum riparium,e.-10.-15,2300
Solanum riparium,f.-15.-20,2200
Brunellia inermis,c.0.-5,1200
Brunellia inermis,d.-5.-10,200
Brunellia inermis,e.-10.-15,1200
Sterculia rebeccae,c.0.-5,600
Sterculia rebeccae,e.-10.-15,1500
Sterculia rebeccae,f.-15.-20,300
Styrax foveolaria,c.0.-5,2000
Styrax foveolaria,d.-5.-10,900
Styrax foveolaria,e.-10.-15,1100
Symplocos arechea,c.0.-5,500
Symplocos arechea,d.-5.-10,1400
Symplocos arechea,e.-10.-15,2000
Symplocos arechea,f.-15.-20,1600
Symplocos coriacea,c.0.-5,200
Symplocos coriacea,d.-5.-10,200
Symplocos coriacea,e.-10.-15,1300
Symplocos fuliginosa,c.0.-5,1200
Symplocos fuliginosa,d.-5.-10,900
Symplocos fuliginosa,e.-10.-15,800
Symplocos peruviana,c.0.-5,1300
Symplocos peruviana,d.-5.-10,1600
Tachigali chrysaloides,c.0.-5,1800
Tachigali chrysaloides,d.-5.-10,900
Tachigali chrysaloides,e.-10.-15,300
Ternstroemia jelskii,c.0.-5,700
Ternstroemia jelskii,d.-5.-10,2300
Ternstroemia jelskii,e.-10.-15,1700
Theobroma speciosum,c.0.-5,100
Theobroma speciosum,d.-5.-10,100
Theobroma speciosum,e.-10.-15,100
Trichilia rubra,c.0.-5,1800
Trichilia rubra,d.-5.-10,700
Trichilia rubra,e.-10.-15,1200
Trichilia rubra,f.-15.-20,600
Trichilia tomentosa,c.0.-5,300
Trichilia tomentosa,d.-5.-10,1300
Triplaris poeppigiana,e.-10.-15,1000
Triplaris poeppigiana,f.-15.-20,800
Urera lianoides,c.0.-5,400
Urera lianoides,e.-10.-15,1800
Urera lianoides,f.-15.-20,1500
Vasconcellea quercifolia,d.-5.-10,900
Vasconcellea quercifolia,e.-10.-15,700
Vasconcellea quercifolia,f.-15.-20,1900
Virola mollissima,c.0.-5,100
Virola mollissima,e.-10.-15,400
Vochysia mapirensis,c.0.-5,600
Vochysia mapirensis,e.-10.-15,1600
Vochysia mapirensis,f.-15.-20,1400
Weinmannia haenkeana,d.-5.-10,1100
Weinmannia haenkeana,e.-10.-15,700
Weinmannia ovata,c.0.-5,1700
Weinmannia ovata,d.-5.-10,1200
Weinmannia ovata,e.-10.-15,1900
Weinmannia ovata,f.-15.-20,1000
Xylopia calophylla,e.-10.-15,800
Xylopia cuspidata,c.0.-5,400
Xylopia cuspidata,d.-5.-10,700
Xylopia cuspidata,e.-10.-15,900
Zanthoxylum sprucei,c.0.-5,300
Zanthoxylum sprucei,d.-5.-10,1300
Zanthoxylum sprucei,e.-10.-15,1600
Zanthoxylum sprucei,f.-15.-20,1300
Campomanesia speciosa,d.-5.-10,200
Campomanesia speciosa,e.-10.-15,900
Capparidastrum petiolare,c.0.-5,1600
Capparidastrum petiolare,d.-5.-10,2000
Capparidastrum petiolare,e.-10.-15,1400
Caryocar amygdaliforme,d.-5.-10,600
Caryocar amygdaliforme,e.-10.-15,700
Casearia obovalis,c.0.-5,1600
Casearia obovalis,d.-5.-10,1100
Casearia obovalis,e.-10.-15,800
Casearia obovalis,f.-15.-20,1100
Castilla ulei,c.0.-5,200
Castilla ulei,e.-10.-15,500
Cavanillesia hylogeiton,c.0.-5,100
Cavanillesia hylogeiton,e.-10.-15,300
Cavanillesia hylogeiton,f.-15.-20,700
Cecropia polystachya,e.-10.-15,2800
Cecropia polystachya,f.-15.-20,1500
Ceiba insignis,c.0.-5,1200
Ceiba insignis,d.-5.-10,1500
Ceiba insignis,e.-10.-15,1000
Ceiba samauma,c.0.-5,900
Ceiba samauma,d.-5.-10,1500
Ceiba samauma,e.-10.-15,2400
Ceiba samauma,f.-15.-20,300
Celtis loxensis,c.0.-5,800
Celtis loxensis,d.-5.-10,1900
Celtis loxensis,e.-10.-15,1000
Cestrum conglomeratum,c.0.-5,100
Cestrum conglomeratum,d.-5.-10,1600
Cestrum conglomeratum,e.-10.-15,2600
Cestrum conglomeratum,f.-15.-20,2900
Chimarrhis glabriflora,c.0.-5,800
Chimarrhis glabriflora,d.-5.-10,700
Chimarrhis glabriflora,e.-10.-15,900
Chimarrhis glabriflora,f.-15.-20,700
Chrysophyllum amazonicum,c.0.-5,800
Chrysophyllum amazonicum,d.-5.-10,700
Chrysophyllum amazonicum,e.-10.-15,900
Achatocarpus praecox,d.-5.-10,1300
Achatocarpus praecox,e.-10.-15,600
Achatocarpus praecox,f.-15.-20,1800
Aiouea grandifolia,d.-5.-10,1300
Aiouea grandifolia,e.-10.-15,1400
Cinchona micrantha,e.-10.-15,2300
Cyathea herzogii,e.-10.-15,900
Cyathea herzogii,f.-15.-20,1100
Cyathea ruiziana,e.-10.-15,2200
Cyathea ruiziana,f.-15.-20,2100
Dasyphyllum brasiliense,e.-10.-15,2600
Dasyphyllum brasiliense,f.-15.-20,2300
Dendropanax williamsii,e.-10.-15,1100
Dendropanax williamsii,f.-15.-20,1100
Duranta serratifolia,e.-10.-15,800
Duranta serratifolia,f.-15.-20,1800
Eugenia moraviana,d.-5.-10,500
Eugenia moraviana,e.-10.-15,1100
Eugenia moraviana,f.-15.-20,2200
Faramea candelabrum,d.-5.-10,900
Faramea candelabrum,e.-10.-15,2600
Faramea candelabrum,f.-15.-20,1400
Freziera uniauriculata,e.-10.-15,100
Gallesia integrifolia,d.-5.-10,1000
Gallesia integrifolia,e.-10.-15,1200
Gallesia integrifolia,f.-15.-20,1300
Amburana cearensis,e.-10.-15,800
Amburana cearensis,f.-15.-20,900
Ampelocera ruizii,d.-5.-10,800
Ampelocera ruizii,e.-10.-15,1600
Ampelocera ruizii,f.-15.-20,1300
Guettarda pohliana,e.-10.-15,1000
Guettarda pohliana,f.-15.-20,400
Hedyosmum lechleri,d.-5.-10,1100
Hedyosmum lechleri,e.-10.-15,2200
Hedyosmum lechleri,f.-15.-20,500
Hydrangea jelskii,d.-5.-10,800
Hydrangea jelskii,e.-10.-15,800
Hydrangea jelskii,f.-15.-20,200
Aspidosperma cylindrocarpon,d.-5.-10,400
Aspidosperma cylindrocarpon,e.-10.-15,1200
Aspidosperma cylindrocarpon,f.-15.-20,1400
Aspidosperma macrocarpon,d.-5.-10,100
Aspidosperma macrocarpon,e.-10.-15,1200
Aspidosperma macrocarpon,f.-15.-20,400
Miconia axinaeoides,e.-10.-15,1000
Miconia axinaeoides,f.-15.-20,600
Miconia coelestis,e.-10.-15,1900
Miconia coelestis,f.-15.-20,200
