species,genus,region,range,genus_in_region
Chrysophyllum argenteum,Chrysophyllum,a.10.5,1900,4
Chrysophyllum argenteum,Chrysophyllum,b.5.0,1300,2
Chrysophyllum argenteum,Chrysophyllum,c.0.-5,1100,5
Chrysophyllum argenteum,Chrysophyllum,d.-5.-10,1700,5
Chrysophyllum argenteum,Chrysophyllum,e.-10.-15,1100,7
Chrysophyllum cainito,Chrysophyllum,a.10.5,1400,4
Chrysophyllum colombianum,Chrysophyllum,c.0.-5,400,5
Chrysophyllum lucentifolium,Chrysophyllum,a.10.5,800,4
Chrysophyllum lucentifolium,Chrysophyllum,e.-10.-15,900,7
Chrysophyllum prieurii,Chrysophyllum,a.10.5,700,4
Chrysophyllum prieurii,Chrysophyllum,d.-5.-10,600,5
Chrysophyllum prieurii,Chrysophyllum,e.-10.-15,1200,7
Aegiphila monticola,Aegiphila,b.5.0,300,6
Aegiphila monticola,Aegiphila,c.0.-5,900,6
Albizia niopoides,Albizia,b.5.0,600,3
Albizia niopoides,Albizia,c.0.-5,600,2
Albizia niopoides,Albizia,d.-5.-10,1000,2
Albizia niopoides,Albizia,e.-10.-15,1100,2
Albizia niopoides,Albizia,f.-15.-20,500,2
Alchornea pearcei,Alchornea,c.0.-5,700,9
Alchornea pearcei,Alchornea,d.-5.-10,1400,7
Alchornea pearcei,Alchornea,e.-10.-15,1800,9
Alchornea pearcei,Alchornea,f.-15.-20,1400,7
Alibertia bertierifolia,Alibertia,c.0.-5,400,1
Alibertia bertierifolia,Alibertia,d.-5.-10,100,1
Alibertia bertierifolia,Alibertia,e.-10.-15,500,1
Allophylus amazonicus,Allophylus,b.5.0,600,4
Allophylus amazonicus,Allophylus,c.0.-5,600,9
Allophylus amazonicus,Allophylus,e.-10.-15,1000,9
Allophylus incanus,Allophylus,b.5.0,2100,4
Allophylus incanus,Allophylus,c.0.-5,2100,9
Allophylus pilosus,Allophylus,c.0.-5,900,9
Allophylus pilosus,Allophylus,d.-5.-10,100,5
Allophylus pilosus,Allophylus,e.-10.-15,1500,9
Chrysophyllum venezuelanense,Chrysophyllum,c.0.-5,1000,5
Chrysophyllum venezuelanense,Chrysophyllum,d.-5.-10,2300,5
Chrysophyllum venezuelanense,Chrysophyllum,e.-10.-15,1400,7
Chrysophyllum venezuelanense,Chrysophyllum,f.-15.-20,500,3
Cinchonopsis amazonica,Cinchonopsis,b.5.0,600,1
Cinchonopsis amazonica,Cinchonopsis,c.0.-5,500,1
Cinchonopsis amazonica,Cinchonopsis,d.-5.-10,500,1
Cinchonopsis amazonica,Cinchonopsis,e.-10.-15,2000,1
Citharexylum montanum,Citharexylum,c.0.-5,400,1
Clavija eggersiana,Clavija,c.0.-5,1700,1
Clavija laplanadae,Clavija,b.5.0,400,1
Clethra crispa,Clethra,c.0.-5,300,8
Clethra obovata,Clethra,c.0.-5,1400,8
Clethra obovata,Clethra,e.-10.-15,2500,7
Clusia colombiana,Clusia,b.5.0,1900,23
Clusia schultesii,Clusia,b.5.0,500,23
Clusia schultesii,Clusia,c.0.-5,1400,22
Clusia schultesii,Clusia,e.-10.-15,1500,13
Cordia lutea,Cordia,b.5.0,2500,8
Cordia lutea,Cordia,c.0.-5,800,4
Cordia lutea,Cordia,d.-5.-10,1300,7
Cordia ucayaliensis,Cordia,b.5.0,200,8
Cordia ucayaliensis,Cordia,c.0.-5,1700,4
Cordia ucayaliensis,Cordia,d.-5.-10,2400,7
Cordia ucayaliensis,Cordia,e.-10.-15,1600,5
Coussarea ecuadorensis,Coussarea,b.5.0,700,4
Coussarea ecuadorensis,Coussarea,c.0.-5,1300,4
Critoniopsis occidentalis,Critoniopsis,b.5.0,1000,1
Critoniopsis occidentalis,Critoniopsis,c.0.-5,600,2
Croton floccosus,Croton,b.5.0,600,7
Croton floccosus,Croton,c.0.-5,2000,7
Croton glabellus,Croton,d.-5.-10,500,6
Croton rimbachii,Croton,c.0.-5,800,7
Croton rimbachii,Croton,e.-10.-15,1100,5
Croton sampatik,Croton,b.5.0,100,7
Croton sampatik,Croton,c.0.-5,200,7
Croton sampatik,Croton,d.-5.-10,600,6
Croton sampatik,Croton,e.-10.-15,1200,5
Croton tessmannii,Croton,c.0.-5,800,7
Croton tessmannii,Croton,d.-5.-10,2700,6
Croton tessmannii,Croton,e.-10.-15,900,5
Croton tessmannii,Croton,f.-15.-20,100,4
Cupania livida,Cupania,b.5.0,1500,5
Cyathea brunnescens,Cyathea,b.5.0,1700,22
Cyathea crenata,Cyathea,b.5.0,800,22
Cyathea crenata,Cyathea,c.0.-5,500,21
Cyathea crenata,Cyathea,e.-10.-15,300,27
Cyathea frigida,Cyathea,b.5.0,400,22
Cyathea frigida,Cyathea,c.0.-5,600,21
Cyathea frigida,Cyathea,e.-10.-15,500,27
Cyathea frondosa,Cyathea,b.5.0,1500,22
Cyathea frondosa,Cyathea,c.0.-5,200,21
Cyathea planadae,Cyathea,b.5.0,700,22
Cyathea planadae,Cyathea,c.0.-5,1200,21
Cyathea planadae,Cyathea,d.-5.-10,200,14
Cyathea planadae,Cyathea,e.-10.-15,700,27
Cyathea planadae,Cyathea,f.-15.-20,1200,15
Cyathea straminea,Cyathea,b.5.0,1000,22
Cyathea straminea,Cyathea,c.0.-5,400,21
Cyathea straminea,Cyathea,e.-10.-15,500,27
Dacryodes cupularis,Dacryodes,b.5.0,200,2
Dacryodes cupularis,Dacryodes,c.0.-5,600,2
Daphnopsis equatorialis,Daphnopsis,b.5.0,700,1
Daphnopsis equatorialis,Daphnopsis,c.0.-5,1600,1
Dendropanax cuneatus,Dendropanax,d.-5.-10,100,2
Dendropanax cuneatus,Dendropanax,e.-10.-15,1100,4
Dendropanax cuneatus,Dendropanax,f.-15.-20,1300,3
Dendropanax umbellatus,Dendropanax,d.-5.-10,1800,2
Dendropanax umbellatus,Dendropanax,e.-10.-15,1700,4
Dendrophorbium lloense,Dendrophorbium,b.5.0,1800,2
Dendrophorbium lloense,Dendrophorbium,c.0.-5,2200,2
Dendrophorbium tipocochense,Dendrophorbium,b.5.0,900,2
Dendrophorbium tipocochense,Dendrophorbium,c.0.-5,2200,2
Deprea subtriflora,Deprea,d.-5.-10,2600,1
Deprea subtriflora,Deprea,e.-10.-15,700,1
Diplotropis martiusii,Diplotropis,b.5.0,600,1
Drypetes amazonica,Drypetes,b.5.0,100,1
Drypetes amazonica,Drypetes,c.0.-5,900,1
Drypetes amazonica,Drypetes,d.-5.-10,500,1
Drypetes amazonica,Drypetes,e.-10.-15,1000,1
Drypetes amazonica,Drypetes,f.-15.-20,600,1
Duroia laevis,Duroia,b.5.0,300,2
Elaeagia ecuadorensis,Elaeagia,c.0.-5,800,6
Elaeagia ecuadorensis,Elaeagia,d.-5.-10,1200,5
Elaeagia ecuadorensis,Elaeagia,e.-10.-15,100,5
Elaeoluma glabrescens,Elaeoluma,c.0.-5,100,1
Endlicheria formosa,Endlicheria,b.5.0,1400,6
Endlicheria formosa,Endlicheria,c.0.-5,2100,11
Endlicheria formosa,Endlicheria,d.-5.-10,1100,8
Endlicheria formosa,Endlicheria,e.-10.-15,1600,9
Endlicheria krukovii,Endlicheria,c.0.-5,900,11
Endlicheria krukovii,Endlicheria,d.-5.-10,800,8
Endlicheria krukovii,Endlicheria,e.-10.-15,1700,9
Eriotheca macrophylla,Eriotheca,c.0.-5,100,2
Eriotheca macrophylla,Eriotheca,e.-10.-15,1400,3
Eriotheca macrophylla,Eriotheca,f.-15.-20,700,2
Erythrina amazonica,Erythrina,c.0.-5,800,4
Erythrina amazonica,Erythrina,e.-10.-15,2200,4
Erythrina ulei,Erythrina,b.5.0,100,3
Erythrina ulei,Erythrina,c.0.-5,600,4
Erythrina ulei,Erythrina,e.-10.-15,1400,4
Erythrina ulei,Erythrina,f.-15.-20,1100,2
Erythroxylum squamatum,Erythroxylum,b.5.0,800,5
Erythroxylum squamatum,Erythroxylum,c.0.-5,1500,4
Erythroxylum squamatum,Erythroxylum,d.-5.-10,500,5
Erythroxylum squamatum,Erythroxylum,e.-10.-15,1400,4
Eschweilera andina,Eschweilera,b.5.0,200,8
Eschweilera andina,Eschweilera,c.0.-5,1800,7
Eschweilera andina,Eschweilera,d.-5.-10,200,3
Eschweilera andina,Eschweilera,e.-10.-15,1100,3
Eschweilera andina,Eschweilera,f.-15.-20,100,2
Eschweilera rimbachii,Eschweilera,b.5.0,1700,8
Eschweilera rimbachii,Eschweilera,c.0.-5,900,7
Eugenia anastomosans,Eugenia,b.5.0,1800,6
Eugenia anastomosans,Eugenia,c.0.-5,200,7
Eugenia crassimarginata,Eugenia,b.5.0,1100,6
Eugenia crassimarginata,Eugenia,c.0.-5,1800,7
Eugenia muricata,Eugenia,b.5.0,100,6
Eugenia muricata,Eugenia,c.0.-5,700,7
Eugenia muricata,Eugenia,d.-5.-10,1800,6
Eugenia muricata,Eugenia,e.-10.-15,2300,8
Euplassa duquei,Euplassa,b.5.0,1800,1
Faramea ampla,Faramea,b.5.0,400,11
Faramea anisocalyx,Faramea,b.5.0,500,11
Faramea anisocalyx,Faramea,c.0.-5,900,13
Faramea anisocalyx,Faramea,d.-5.-10,1100,8
Faramea anisocalyx,Faramea,e.-10.-15,1400,9
Faramea anisocalyx,Faramea,f.-15.-20,300,6
Faramea langlassei,Faramea,b.5.0,1000,11
Faramea langlassei,Faramea,c.0.-5,800,13
Faramea parvibractea,Faramea,b.5.0,1300,11
Faramea parvibractea,Faramea,c.0.-5,1200,13
Faramea torquata,Faramea,c.0.-5,700,13
Faramea torquata,Faramea,d.-5.-10,500,8
Faramea torquata,Faramea,e.-10.-15,1000,9
Ferdinandusa chlorantha,Ferdinandusa,b.5.0,1100,3
Ferdinandusa chlorantha,Ferdinandusa,c.0.-5,1800,3
Ferdinandusa chlorantha,Ferdinandusa,d.-5.-10,1500,2
Ferdinandusa chlorantha,Ferdinandusa,e.-10.-15,1400,2
Ferdinandusa chlorantha,Ferdinandusa,f.-15.-20,1300,1
Ferdinandusa guainiae,Ferdinandusa,b.5.0,100,3
Ferdinandusa guainiae,Ferdinandusa,c.0.-5,300,3
Ficus carchiana,Ficus,c.0.-5,100,27
Ficus cervantesiana,Ficus,b.5.0,600,29
Ficus cervantesiana,Ficus,c.0.-5,1600,27
Ficus cervantesiana,Ficus,e.-10.-15,900,29
Ficus cervantesiana,Ficus,f.-15.-20,600,19
Ficus coerulescens,Ficus,b.5.0,200,29
Ficus coerulescens,Ficus,d.-5.-10,500,22
Ficus coerulescens,Ficus,e.-10.-15,1600,29
Ficus coerulescens,Ficus,f.-15.-20,1000,19
Ficus gomelleira,Ficus,b.5.0,300,29
Ficus gomelleira,Ficus,c.0.-5,300,27
Ficus gomelleira,Ficus,d.-5.-10,2200,22
Ficus gomelleira,Ficus,e.-10.-15,1600,29
Ficus gomelleira,Ficus,f.-15.-20,1100,19
Ficus trapezicola,Ficus,c.0.-5,1300,27
Ficus trapezicola,Ficus,d.-5.-10,600,22
Ficus trapezicola,Ficus,e.-10.-15,400,29
Freziera canescens,Freziera,b.5.0,1900,4
Freziera canescens,Freziera,c.0.-5,1100,4
Alseis peruviana,Alseis,d.-5.-10,300,1
Alseis peruviana,Alseis,e.-10.-15,300,1
Amanoa oblongifolia,Amanoa,b.5.0,1300,1
Amanoa oblongifolia,Amanoa,f.-15.-20,800,1
Aniba hostmanniana,Aniba,b.5.0,1700,6
Aniba hostmanniana,Aniba,c.0.-5,1900,7
Aniba hostmanniana,Aniba,d.-5.-10,900,7
Annona ambotay,Annona,b.5.0,700,8
Annona ambotay,Annona,c.0.-5,1000,12
Annona ambotay,Annona,d.-5.-10,200,11
Annona ambotay,Annona,e.-10.-15,600,12
Annona cuspidata,Annona,c.0.-5,100,12
Annona cuspidata,Annona,d.-5.-10,300,11
Annona cuspidata,Annona,e.-10.-15,1000,12
Geissanthus ecuadorensis,Geissanthus,c.0.-5,2000,6
Geissanthus vanderwerffii,Geissanthus,c.0.-5,1600,6
Geoffroea spinosa,Geoffroea,c.0.-5,800,1
Geoffroea spinosa,Geoffroea,e.-10.-15,1900,1
Geoffroea spinosa,Geoffroea,f.-15.-20,200,1
Grias peruviana,Grias,b.5.0,700,1
Grias peruviana,Grias,c.0.-5,2000,1
Grias peruviana,Grias,d.-5.-10,700,1
Grias peruviana,Grias,e.-10.-15,1200,1
Grosvenoria rimbachii,Grosvenoria,b.5.0,400,1
Grosvenoria rimbachii,Grosvenoria,c.0.-5,600,1
Guarea gomma,Guarea,c.0.-5,900,11
Guarea gomma,Guarea,e.-10.-15,1300,9
Guarea gomma,Guarea,f.-15.-20,100,5
Guatteria boliviana,Guatteria,c.0.-5,100,12
Guatteria boliviana,Guatteria,e.-10.-15,1700,12
Guatteria boliviana,Guatteria,f.-15.-20,1000,7
Guatteria glauca,Guatteria,c.0.-5,1100,12
Guatteria glauca,Guatteria,d.-5.-10,1700,6
Guatteria glauca,Guatteria,e.-10.-15,2400,12
Guatteria glauca,Guatteria,f.-15.-20,700,7
Guatteria hyposericea,Guatteria,b.5.0,200,12
Guatteria venosa,Guatteria,b.5.0,400,12
Guatteria venosa,Guatteria,c.0.-5,1000,12
Guettarda sanblasensis,Guettarda,b.5.0,500,3
Guettarda sanblasensis,Guettarda,c.0.-5,400,4
Handroanthus obscurus,Handroanthus,b.5.0,200,3
Haydenoxylon gentryi,Haydenoxylon,b.5.0,1100,1
Haydenoxylon gentryi,Haydenoxylon,c.0.-5,1400,1
Hedyosmum luteynii,Hedyosmum,b.5.0,1200,12
Hedyosmum luteynii,Hedyosmum,c.0.-5,2200,10
Hedyosmum scabrum,Hedyosmum,b.5.0,700,12
Hedyosmum scabrum,Hedyosmum,c.0.-5,1500,10
Hedyosmum scabrum,Hedyosmum,d.-5.-10,2000,11
Hedyosmum scabrum,Hedyosmum,e.-10.-15,1200,14
Hedyosmum scabrum,Hedyosmum,f.-15.-20,2400,7
Heisteria asplundii,Heisteria,b.5.0,700,5
Heisteria asplundii,Heisteria,c.0.-5,900,5
Heisteria duckei,Heisteria,b.5.0,200,5
Heisteria duckei,Heisteria,c.0.-5,200,5
Heisteria nitida,Heisteria,b.5.0,100,5
Heisteria nitida,Heisteria,c.0.-5,1100,5
Heisteria nitida,Heisteria,d.-5.-10,1500,2
Heisteria nitida,Heisteria,e.-10.-15,1100,2
Heisteria nitida,Heisteria,f.-15.-20,1100,2
Heisteria pacifica,Heisteria,b.5.0,700,5
Helicostylis elegans,Helicostylis,b.5.0,1200,4
Helicostylis elegans,Helicostylis,d.-5.-10,100,3
Helicostylis elegans,Helicostylis,e.-10.-15,100,4
Hevea guianensis,Hevea,b.5.0,800,1
Hevea guianensis,Hevea,c.0.-5,900,1
Hevea guianensis,Hevea,d.-5.-10,900,1
Hevea guianensis,Hevea,e.-10.-15,1000,1
Hevea guianensis,Hevea,f.-15.-20,500,1
Hieronyma asperifolia,Hieronyma,c.0.-5,1300,7
Hieronyma asperifolia,Hieronyma,d.-5.-10,700,5
Hieronyma asperifolia,Hieronyma,e.-10.-15,1600,7
Hirtella macrophylla,Hirtella,c.0.-5,100,7
Hirtella macrophylla,Hirtella,d.-5.-10,200,5
Huertea glandulosa,Huertea,b.5.0,1200,1
Huertea glandulosa,Huertea,c.0.-5,2200,1
Huertea glandulosa,Huertea,d.-5.-10,2300,1
Huertea glandulosa,Huertea,e.-10.-15,2300,1
Ilex acutidenticulata,Ilex,b.5.0,300,8
Ilex andicola,Ilex,b.5.0,500,8
Ilex andicola,Ilex,c.0.-5,1500,10
Ilex andicola,Ilex,e.-10.-15,700,11
Ilex andicola,Ilex,f.-15.-20,800,8
Ilex colombiana,Ilex,b.5.0,400,8
Inga auristellae,Inga,b.5.0,200,36
Inga auristellae,Inga,c.0.-5,400,40
Inga auristellae,Inga,d.-5.-10,300,24
Inga auristellae,Inga,e.-10.-15,1100,38
Inga bourgonii,Inga,b.5.0,1200,36
Inga bourgonii,Inga,c.0.-5,1500,40
Inga bourgonii,Inga,d.-5.-10,900,24
Inga bourgonii,Inga,e.-10.-15,2000,38
Inga bourgonii,Inga,f.-15.-20,1000,24
Inga cordatoalata,Inga,b.5.0,1100,36
Inga cordatoalata,Inga,c.0.-5,300,40
Inga cordatoalata,Inga,e.-10.-15,800,38
Inga feuillei,Inga,b.5.0,700,36
Inga feuillei,Inga,c.0.-5,1100,40
Inga feuillei,Inga,d.-5.-10,1300,24
Inga feuillei,Inga,e.-10.-15,1900,38
Inga feuillei,Inga,f.-15.-20,900,24
Inga multicaulis,Inga,c.0.-5,800,40
Inga silanchensis,Inga,b.5.0,1000,36
Inga silanchensis,Inga,c.0.-5,1600,40
Iochroma calycinum,Iochroma,b.5.0,700,1
Iochroma calycinum,Iochroma,c.0.-5,1400,1
Iryanthera juruensis,Iryanthera,b.5.0,600,4
Iryanthera juruensis,Iryanthera,c.0.-5,1000,5
Iryanthera juruensis,Iryanthera,d.-5.-10,500,5
Iryanthera juruensis,Iryanthera,e.-10.-15,1100,3
Iryanthera juruensis,Iryanthera,f.-15.-20,600,1
Ixora panurensis,Ixora,b.5.0,1300,1
Ixora panurensis,Ixora,c.0.-5,1600,1
Ixora panurensis,Ixora,d.-5.-10,100,1
Kotchubaea sericantha,Kotchubaea,c.0.-5,400,1
Ladenbergia heterophylla,Ladenbergia,b.5.0,1400,4
Ladenbergia heterophylla,Ladenbergia,c.0.-5,900,5
Leonia crassa,Leonia,b.5.0,500,3
Leonia crassa,Leonia,c.0.-5,900,3
Leonia crassa,Leonia,d.-5.-10,400,2
Leonia crassa,Leonia,e.-10.-15,1000,2
Leonia crassa,Leonia,f.-15.-20,800,2
Licania canescens,Licania,b.5.0,100,4
Licania canescens,Licania,d.-5.-10,400,5
Licania harlingii,Licania,c.0.-5,800,3
Licania harlingii,Licania,d.-5.-10,400,5
Licania harlingii,Licania,e.-10.-15,600,4
Licania incana,Licania,b.5.0,700,4
Licania octandra,Licania,d.-5.-10,300,5
Licania octandra,Licania,e.-10.-15,100,4
Ligustrum lucidum,Ligustrum,f.-15.-20,2000,1
Macrolobium limbatum,Macrolobium,c.0.-5,200,3
Macrolobium limbatum,Macrolobium,d.-5.-10,200,2
Macrolobium limbatum,Macrolobium,e.-10.-15,200,2
Magnolia gilbertoi,Magnolia,b.5.0,400,1
Maquira calophylla,Maquira,b.5.0,700,2
Maquira calophylla,Maquira,c.0.-5,2100,2
Maquira calophylla,Maquira,d.-5.-10,300,1
Maquira calophylla,Maquira,e.-10.-15,700,2
Matisia coloradorum,Matisia,b.5.0,100,7
Matisia coloradorum,Matisia,c.0.-5,100,5
Matisia giacomettoi,Matisia,b.5.0,700,7
Matisia giacomettoi,Matisia,c.0.-5,200,5
Matisia malacocalyx,Matisia,b.5.0,1500,7
Matisia malacocalyx,Matisia,c.0.-5,1000,5
Matisia malacocalyx,Matisia,e.-10.-15,700,2
Mauria simplicifolia,Mauria,b.5.0,2100,2
Mauria simplicifolia,Mauria,c.0.-5,900,2
Mauria simplicifolia,Mauria,d.-5.-10,3000,3
Mauritia flexuosa,Mauritia,b.5.0,300,1
Mauritia flexuosa,Mauritia,c.0.-5,900,1
Mauritia flexuosa,Mauritia,d.-5.-10,300,1
Mauritia flexuosa,Mauritia,e.-10.-15,200,1
Meliosma bogotana,Meliosma,b.5.0,800,4
Meliosma herbertii,Meliosma,c.0.-5,2200,5
Meliosma herbertii,Meliosma,d.-5.-10,1500,5
Meliosma herbertii,Meliosma,e.-10.-15,1700,9
Meliosma herbertii,Meliosma,f.-15.-20,900,6
Meliosma peytonii,Meliosma,c.0.-5,1200,5
Meliosma peytonii,Meliosma,d.-5.-10,1100,5
Meliosma peytonii,Meliosma,e.-10.-15,1100,9
Annona hypoglauca,Annona,c.0.-5,400,12
Annona hypoglauca,Annona,d.-5.-10,100,11
Annona hypoglauca,Annona,e.-10.-15,200,12
Anthodiscus klugii,Anthodiscus,d.-5.-10,300,1
Anthodiscus klugii,Anthodiscus,e.-10.-15,900,1
Aphelandra acanthus,Aphelandra,b.5.0,2300,4
Aphelandra acanthus,Aphelandra,c.0.-5,1100,1
Aspidosperma schultesii,Aspidosperma,b.5.0,500,6
Aspidosperma schultesii,Aspidosperma,c.0.-5,900,4
Aspidosperma schultesii,Aspidosperma,d.-5.-10,500,8
Aspidosperma schultesii,Aspidosperma,e.-10.-15,500,7
Meriania maxima,Meriania,b.5.0,1300,6
Meriania maxima,Meriania,c.0.-5,900,4
Meriania mutisii,Meriania,b.5.0,100,6
Meriania pichinchensis,Meriania,c.0.-5,500,4
Miconia aristata,Miconia,b.5.0,100,65
Miconia aulocalyx,Miconia,b.5.0,400,65
Miconia aulocalyx,Miconia,d.-5.-10,600,37
Miconia aulocalyx,Miconia,e.-10.-15,1700,62
Miconia biglandulosa,Miconia,b.5.0,600,65
Miconia biglandulosa,Miconia,c.0.-5,700,52
Miconia biglandulosa,Miconia,e.-10.-15,200,62
Miconia clathrantha,Miconia,b.5.0,700,65
Miconia clathrantha,Miconia,c.0.-5,1000,52
Miconia clathrantha,Miconia,d.-5.-10,400,37
Miconia corymbiformis,Miconia,b.5.0,600,65
Miconia corymbiformis,Miconia,c.0.-5,1200,52
Miconia dapsiliflora,Miconia,c.0.-5,600,52
Miconia denticulata,Miconia,b.5.0,900,65
Miconia denticulata,Miconia,c.0.-5,900,52
Miconia denticulata,Miconia,d.-5.-10,1400,37
Miconia explicita,Miconia,b.5.0,300,65
Miconia explicita,Miconia,c.0.-5,100,52
Miconia glaucescens,Miconia,c.0.-5,1700,52
Miconia lasiocalyx,Miconia,b.5.0,300,65
Miconia lasiocalyx,Miconia,c.0.-5,1500,52
Miconia lasiocalyx,Miconia,d.-5.-10,400,37
Miconia lasiocalyx,Miconia,e.-10.-15,1600,62
Miconia lasiocalyx,Miconia,f.-15.-20,400,35
Miconia orescia,Miconia,b.5.0,2600,65
Miconia rivetii,Miconia,b.5.0,1200,65
Miconia rivetii,Miconia,c.0.-5,2000,52
Miconia rivetii,Miconia,e.-10.-15,300,62
Monnina pseudopilosa,Monnina,b.5.0,800,2
Monnina pseudopilosa,Monnina,c.0.-5,2100,1
Myrcia neesiana,Myrcia,b.5.0,600,6
Myrcia neesiana,Myrcia,c.0.-5,1400,5
Myrcia neesiana,Myrcia,d.-5.-10,1900,6
Myrcia neesiana,Myrcia,e.-10.-15,1500,7
Myrcianthes alaternifolia,Myrcianthes,b.5.0,300,3
Naucleopsis chiguila,Naucleopsis,c.0.-5,1500,5
Naucleopsis krukovii,Naucleopsis,c.0.-5,200,5
Naucleopsis krukovii,Naucleopsis,d.-5.-10,200,3
Naucleopsis krukovii,Naucleopsis,e.-10.-15,1100,4
Nealchornea yapurensis,Nealchornea,b.5.0,400,1
Nealchornea yapurensis,Nealchornea,c.0.-5,1100,1
Nealchornea yapurensis,Nealchornea,d.-5.-10,800,1
Nealchornea yapurensis,Nealchornea,e.-10.-15,1300,1
Nectandra acuminata,Nectandra,e.-10.-15,2300,12
Nectandra cissiflora,Nectandra,c.0.-5,1800,12
Nectandra cissiflora,Nectandra,d.-5.-10,1600,14
Nectandra cissiflora,Nectandra,e.-10.-15,2500,12
Nectandra cissiflora,Nectandra,f.-15.-20,2000,8
Nectandra longifolia,Nectandra,c.0.-5,1300,12
Nectandra longifolia,Nectandra,d.-5.-10,1800,14
Nectandra longifolia,Nectandra,e.-10.-15,1700,12
Nectandra longifolia,Nectandra,f.-15.-20,1600,8
Neea macrophylla,Neea,b.5.0,600,6
Neea macrophylla,Neea,c.0.-5,700,7
Neea macrophylla,Neea,d.-5.-10,800,7
Neea macrophylla,Neea,e.-10.-15,1400,7
Neea macrophylla,Neea,f.-15.-20,1400,4
Neea ovalifolia,Neea,b.5.0,700,6
Neea ovalifolia,Neea,c.0.-5,1200,7
Neea ovalifolia,Neea,d.-5.-10,500,7
Neea ovalifolia,Neea,e.-10.-15,1800,7
Neea ovalifolia,Neea,f.-15.-20,1200,4
Ocotea benthamiana,Ocotea,c.0.-5,1000,22
Ocotea benthamiana,Ocotea,d.-5.-10,100,19
Ocotea costulata,Ocotea,b.5.0,300,20
Ocotea costulata,Ocotea,c.0.-5,500,22
Ocotea costulata,Ocotea,d.-5.-10,300,19
Ocotea costulata,Ocotea,e.-10.-15,1700,23
Ocotea cuneifolia,Ocotea,b.5.0,600,20
Ocotea cuneifolia,Ocotea,c.0.-5,1200,22
Ocotea cuneifolia,Ocotea,d.-5.-10,1600,19
Ocotea cuneifolia,Ocotea,e.-10.-15,1900,23
Ocotea floccifera,Ocotea,b.5.0,1100,20
Ocotea floccifera,Ocotea,c.0.-5,1400,22
Ocotea infrafoveolata,Ocotea,b.5.0,500,20
Ocotea infrafoveolata,Ocotea,c.0.-5,2300,22
Ocotea karsteniana,Ocotea,b.5.0,700,20
Ocotea pacifica,Ocotea,c.0.-5,200,22
Ocotea pichinchensis,Ocotea,c.0.-5,100,22
Ocotea rugosa,Ocotea,b.5.0,200,20
Ocotea rugosa,Ocotea,c.0.-5,200,22
Oreopanax ecuadorensis,Oreopanax,b.5.0,1000,7
Oreopanax ecuadorensis,Oreopanax,c.0.-5,1600,10
Oreopanax grandifolius,Oreopanax,c.0.-5,100,10
Oreopanax seemannianus,Oreopanax,b.5.0,1200,7
Oreopanax seemannianus,Oreopanax,c.0.-5,1000,10
Ormosia coarctata,Ormosia,b.5.0,600,1
Ormosia coarctata,Ormosia,e.-10.-15,100,1
Otoba glycycarpa,Otoba,b.5.0,600,4
Otoba glycycarpa,Otoba,c.0.-5,1800,4
Otoba glycycarpa,Otoba,d.-5.-10,1400,2
Otoba glycycarpa,Otoba,e.-10.-15,1400,2
Oxandra espintana,Oxandra,b.5.0,700,1
Oxandra espintana,Oxandra,e.-10.-15,900,2
Oxandra espintana,Oxandra,f.-15.-20,300,1
Palicourea acanthacea,Palicourea,b.5.0,700,24
Palicourea andrei,Palicourea,b.5.0,900,24
Palicourea andrei,Palicourea,c.0.-5,900,22
Palicourea andrei,Palicourea,d.-5.-10,100,18
Palicourea lineata,Palicourea,b.5.0,1500,24
Palicourea lineata,Palicourea,c.0.-5,2100,22
Palicourea lineata,Palicourea,d.-5.-10,1500,18
Palicourea lineata,Palicourea,e.-10.-15,1700,13
Palicourea palenquensis,Palicourea,b.5.0,1800,24
Palicourea palenquensis,Palicourea,c.0.-5,1500,22
Palicourea sodiroi,Palicourea,b.5.0,1100,24
Palicourea sodiroi,Palicourea,c.0.-5,1100,22
Palicourea subscandens,Palicourea,c.0.-5,700,22
Palicourea subscandens,Palicourea,d.-5.-10,200,18
Palicourea tinctoria,Palicourea,b.5.0,200,24
Palicourea tinctoria,Palicourea,c.0.-5,1400,22
Palicourea tinctoria,Palicourea,d.-5.-10,2200,18
Palicourea tinctoria,Palicourea,e.-10.-15,1500,13
Palicourea tinctoria,Palicourea,f.-15.-20,900,5
Panopsis megistosperma,Panopsis,b.5.0,600,4
Pentacalia disciformis,Pentacalia,b.5.0,1200,2
Pentacalia disciformis,Pentacalia,c.0.-5,200,3
Pentacalia oronocensis,Pentacalia,c.0.-5,1400,3
Pentacalia oronocensis,Pentacalia,d.-5.-10,1600,1
Pentacalia oronocensis,Pentacalia,e.-10.-15,1900,1
Pentacalia oronocensis,Pentacalia,f.-15.-20,2200,1
Pera tomentosa,Pera,b.5.0,200,3
Pera tomentosa,Pera,e.-10.-15,100,2
Persea nudigemma,Persea,c.0.-5,1400,14
Phyllanthus brasiliensis,Phyllanthus,b.5.0,200,3
Phyllanthus brasiliensis,Phyllanthus,c.0.-5,3300,2
Phyllanthus brasiliensis,Phyllanthus,d.-5.-10,800,2
Phyllanthus brasiliensis,Phyllanthus,f.-15.-20,1200,2
Phytolacca dioica,Phytolacca,b.5.0,300,1
Phytolacca dioica,Phytolacca,c.0.-5,1100,1
